home_team_name;away_team_name;home_team_win;ano;home_ataque_idade_min;home_ataque_idade_max;home_ataque_idade_mean;home_ataque_score_min;home_ataque_score_max;home_ataque_score_mean;home_defesa_idade_min;home_defesa_idade_max;home_defesa_idade_mean;home_defesa_score_min;home_defesa_score_max;home_defesa_score_mean;home_pos_elim;home_pts;home_j;home_v;home_e;home_d;home_gp;home_gc;home_sg;home_conf_cont;home_desclassif_qtd;home_desclassif_pts_min;home_desclassif_pts_max;home_desclassif_pts_mean;home_desclassif_v_min;home_desclassif_v_max;home_desclassif_v_mean;home_desclassif_e_min;home_desclassif_e_max;home_desclassif_e_mean;home_desclassif_d_min;home_desclassif_d_max;home_desclassif_d_mean;home_desclassif_gp_min;home_desclassif_gp_max;home_desclassif_gp_mean;home_desclassif_gc_min;home_desclassif_gc_max;home_desclassif_gc_mean;home_desclassif_sg_min;home_desclassif_sg_max;home_desclassif_sg_mean;home_aprov;home_perc_v;home_repescagem;home_gp_por_jogo;home_gc_por_jogo;home_sg_por_jogo;home_sede;away_ataque_idade_min;away_ataque_idade_max;away_ataque_idade_mean;away_ataque_score_min;away_ataque_score_max;away_ataque_score_mean;away_defesa_idade_min;away_defesa_idade_max;away_defesa_idade_mean;away_defesa_score_min;away_defesa_score_max;away_defesa_score_mean;away_pos_elim;away_pts;away_j;away_v;away_e;away_d;away_gp;away_gc;away_sg;away_conf_cont;away_desclassif_qtd;away_desclassif_pts_min;away_desclassif_pts_max;away_desclassif_pts_mean;away_desclassif_v_min;away_desclassif_v_max;away_desclassif_v_mean;away_desclassif_e_min;away_desclassif_e_max;away_desclassif_e_mean;away_desclassif_d_min;away_desclassif_d_max;away_desclassif_d_mean;away_desclassif_gp_min;away_desclassif_gp_max;away_desclassif_gp_mean;away_desclassif_gc_min;away_desclassif_gc_max;away_desclassif_gc_mean;away_desclassif_sg_min;away_desclassif_sg_max;away_desclassif_sg_mean;away_aprov;away_perc_v;away_repescagem;away_gp_por_jogo;away_gc_por_jogo;away_sg_por_jogo;away_sede
nigeria;argentina;0;2014;20;34;26;65;78;71;21;35;26;66;81;71;1;12;6;3;3;0;7;3;4;0;35;2;18;7;0;6;1;0;4;1;0;5;2;2;16;6;3;15;7;-13;9;-1;0;0;0;1;0;0;0;21;36;28;76;93;79;23;34;29;76;84;79;1;32;16;9;5;2;35;15;20;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;2;0;1;0
honduras;suica;0;2014;20;31;26;62;76;68;19;33;28;63;73;67;3;15;10;4;3;3;13;12;1;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;0;1;1;0;0;18;33;26;67;82;73;21;34;27;67;83;73;1;24;10;7;3;0;17;6;11;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0
equador;franca;0;2014;18;32;25;53;80;69;23;36;29;57;70;65;4;25;16;7;4;5;20;16;4;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;1;0;0;22;34;26;77;88;80;21;33;27;77;85;80;2;17;8;5;2;1;15;6;9;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0
portugal;gana;1;2014;20;34;25;74;92;78;21;37;28;74;83;77;2;21;10;6;3;1;20;9;11;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;2;0;1;0;19;32;24;64;81;72;22;29;25;64;73;68;1;15;6;5;0;1;18;3;15;0;35;2;18;7;0;6;1;0;4;1;0;5;2;2;16;6;3;15;7;-13;9;-1;0;0;0;3;0;2;0
estados_unidos;alemanha;0;2014;22;33;27;68;81;72;22;36;28;68;79;72;1;22;10;7;1;2;15;8;7;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;0;1;0;0;0;19;37;26;77;88;81;22;35;26;78;90;81;1;28;10;9;1;0;36;10;26;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;1;2;0
argelia;russia;0;2014;18;32;25;61;84;70;20;33;26;63;77;69;1;15;6;5;0;1;13;4;9;0;35;2;18;7;0;6;1;0;4;1;0;5;2;2;16;6;3;15;7;-13;9;-1;0;0;0;2;0;1;0;22;34;28;70;81;74;24;36;29;70;82;74;1;22;10;7;1;2;20;5;15;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;2;0;1;0
coreia_do_sul;belgica;0;2014;23;36;27;66;79;70;23;45;29;66;77;69;2;14;8;4;2;2;13;7;6;0;6;5;14;8;1;4;2;1;3;1;2;5;4;3;11;6;6;16;10;-9;5;-4;0;0;0;1;0;0;0;18;34;25;71;89;77;20;38;28;71;88;75;1;26;10;8;2;0;18;4;14;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0
brasil;chile;1;2014;22;35;27;77;88;81;21;37;29;77;87;80;1;20;9;6;2;1;18;8;10;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;1;1;21;35;27;69;86;74;23;35;30;69;83;72;3;28;16;9;1;6;29;25;4;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;1;0;0
colombia;uruguai;1;2014;22;38;27;70;89;75;22;39;27;70;79;74;2;30;16;9;3;4;27;13;14;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;0;0;21;38;28;69;89;74;20;33;27;69;84;74;5;25;16;7;4;5;25;25;0;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;1;1;1;0;0
holanda;mexico;1;2014;20;35;25;74;90;78;21;33;26;74;82;77;1;28;10;9;1;0;34;5;29;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;0;2;0;20;39;26;69;84;74;20;36;28;70;79;73;4;11;10;2;5;3;7;9;-2;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;1;0;0;0;0
costa_rica;grecia;1;2014;21;33;26;59;79;68;24;34;27;59;79;70;2;18;10;5;3;2;13;7;6;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;0;1;0;0;0;19;36;25;68;79;72;21;36;27;66;83;72;2;25;10;8;1;1;12;4;8;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;0;0
franca;nigeria;1;2014;22;34;26;77;88;80;21;33;27;77;85;80;2;17;8;5;2;1;15;6;9;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0;20;34;26;65;78;71;21;35;26;66;81;71;1;12;6;3;3;0;7;3;4;0;35;2;18;7;0;6;1;0;4;1;0;5;2;2;16;6;3;15;7;-13;9;-1;0;0;0;1;0;0;0
alemanha;argelia;1;2014;19;37;26;77;88;81;22;35;26;78;90;81;1;28;10;9;1;0;36;10;26;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;1;2;0;18;32;25;61;84;70;20;33;26;63;77;69;1;15;6;5;0;1;13;4;9;0;35;2;18;7;0;6;1;0;4;1;0;5;2;2;16;6;3;15;7;-13;9;-1;0;0;0;2;0;1;0
argentina;suica;1;2014;21;36;28;76;93;79;23;34;29;76;84;79;1;32;16;9;5;2;35;15;20;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;2;0;1;0;18;33;26;67;82;73;21;34;27;67;83;73;1;24;10;7;3;0;17;6;11;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0
belgica;estados_unidos;1;2014;18;34;25;71;89;77;20;38;28;71;88;75;1;26;10;8;2;0;18;4;14;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0;22;33;27;68;81;72;22;36;28;68;79;72;1;22;10;7;1;2;15;8;7;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;0;1;0;0;0
franca;alemanha;0;2014;22;34;26;77;88;80;21;33;27;77;85;80;2;17;8;5;2;1;15;6;9;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0;19;37;26;77;88;81;22;35;26;78;90;81;1;28;10;9;1;0;36;10;26;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;1;2;0
brasil;colombia;1;2014;22;35;27;77;88;81;21;37;29;77;87;80;1;20;9;6;2;1;18;8;10;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;1;1;22;38;27;70;89;75;22;39;27;70;79;74;2;30;16;9;3;4;27;13;14;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;0;0
argentina;belgica;1;2014;21;36;28;76;93;79;23;34;29;76;84;79;1;32;16;9;5;2;35;15;20;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;2;0;1;0;18;34;25;71;89;77;20;38;28;71;88;75;1;26;10;8;2;0;18;4;14;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;1;0;1;0
holanda;costa_rica;1;2014;20;35;25;74;90;78;21;33;26;74;82;77;1;28;10;9;1;0;34;5;29;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;0;2;0;21;33;26;59;79;68;24;34;27;59;79;70;2;18;10;5;3;2;13;7;6;0;2;5;8;6;0;1;0;5;5;5;4;5;4;5;10;7;13;14;13;-8;-4;-6;0;0;0;1;0;0;0
brasil;alemanha;0;2014;22;35;27;77;88;81;21;37;29;77;87;80;1;20;9;6;2;1;18;8;10;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;1;1;19;37;26;77;88;81;22;35;26;78;90;81;1;28;10;9;1;0;36;10;26;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;1;2;0
holanda;argentina;0;2014;20;35;25;74;90;78;21;33;26;74;82;77;1;28;10;9;1;0;34;5;29;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;0;2;0;21;36;28;76;93;79;23;34;29;76;84;79;1;32;16;9;5;2;35;15;20;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;2;0;1;0
brasil;holanda;0;2014;22;35;27;77;88;81;21;37;29;77;87;80;1;20;9;6;2;1;18;8;10;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;1;0;1;1;20;35;25;74;90;78;21;33;26;74;82;77;1;28;10;9;1;0;34;5;29;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;0;2;0
alemanha;argentina;1;2014;19;37;26;77;88;81;22;35;26;78;90;81;1;28;10;9;1;0;36;10;26;0;40;0;21;10;0;6;2;0;6;2;1;10;4;0;28;11;4;54;16;-53;24;-4;0;0;0;3;1;2;0;21;36;28;76;93;79;23;34;29;76;84;79;1;32;16;9;5;2;35;15;20;0;4;12;20;14;2;5;3;3;6;4;6;10;8;14;17;16;20;31;26;-14;-6;-10;0;0;0;2;0;1;0
russia;arabia_saudita;1;2018;21;36;26;68;82;75;20;35;28;68;81;74;1;21;10;6;2;1;20;8;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;1;21;35;27;65;73;68;25;35;28;65;73;68;2;19;10;6;1;3;17;10;7;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0
egito;uruguai;0;2018;22;34;27;66;89;73;23;36;29;66;76;69;1;13;6;4;1;1;8;4;4;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;0;0;21;32;26;72;91;77;21;36;29;72;90;77;2;31;18;9;4;5;32;20;12;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0
marrocos;ira;0;2018;21;35;26;68;85;74;20;33;27;68;82;73;1;12;6;3;3;0;11;0;11;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0;18;32;26;66;77;71;23;26;24;68;73;70;1;22;10;6;4;0;10;2;8;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;0;0
portugal;espanha;0;2018;19;35;26;76;94;81;22;37;28;76;86;80;1;27;10;9;0;1;32;4;28;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;2;0;23;38;28;81;90;83;23;38;29;82;91;84;1;28;10;9;1;0;36;3;33;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;3;0
franca;australia;1;2018;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;20;35;27;67;77;70;22;37;29;67;81;71;3;19;10;5;4;1;16;11;5;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;1;1;1;0;0
argentina;islandia;0;2018;21;36;28;78;94;81;26;35;30;78;84;80;3;28;18;7;7;4;19;16;3;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;0;0;0;19;35;26;59;82;69;17;36;27;57;75;68;1;22;10;7;1;2;16;7;9;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;0;0
peru;dinamarca;0;2018;19;40;26;60;78;70;19;33;26;64;76;70;5;26;18;7;5;6;27;26;1;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;1;1;1;0;0;19;36;26;71;88;76;22;34;27;71;83;76;2;20;10;6;2;2;20;8;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0
croacia;nigeria;1;2018;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;20;33;24;68;83;74;22;31;27;70;77;73;1;13;6;4;2;0;11;6;5;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;1;0;0
costa_rica;servia;0;2018;20;31;25;62;76;68;20;32;27;63;87;70;2;16;10;4;4;2;14;8;6;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0;21;35;27;71;87;76;21;34;27;71;83;75;1;21;10;6;3;1;20;10;10;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0
alemanha;mexico;0;2018;20;32;26;79;89;83;22;33;27;79;90;82;1;30;10;10;0;0;43;4;39;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;1;1;0;4;0;3;0;19;35;27;72;84;76;21;38;29;72;79;75;1;21;10;6;3;1;16;7;9;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0
brasil;suica;0;2018;22;35;27;80;92;83;21;37;30;80;89;84;1;41;18;12;5;1;41;11;30;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;2;0;1;0;22;36;27;69;82;75;21;36;27;70;85;76;2;27;10;9;0;1;23;7;16;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0
suecia;coreia_do_sul;1;2018;19;37;28;71;85;74;22;34;28;71;84;74;2;19;10;6;1;3;26;9;17;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;18;36;28;69;87;72;22;36;29;69;76;71;2;15;10;4;3;3;11;10;1;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0
belgica;panama;1;2018;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;22;29;24;57;73;66;23;35;29;68;76;70;3;13;10;3;4;3;9;10;-1;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;0;1;0;0
tunisia;inglaterra;0;2018;20;35;27;62;79;69;21;36;28;61;78;69;1;14;6;4;2;0;11;4;7;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0
colombia;japao;0;2018;20;34;28;73;87;77;21;33;27;74;85;77;4;27;18;7;6;5;21;19;2;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;21;39;28;69;80;73;20;36;29;70;79;73;1;20;10;6;2;2;17;7;10;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;1;0
polonia;senegal;0;2018;21;36;27;69;90;74;21;39;29;70;87;74;1;25;10;8;1;1;28;14;14;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0;20;34;27;69;87;75;20;34;27;69;89;75;1;14;6;4;2;0;10;3;7;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0
russia;egito;1;2018;21;36;26;68;82;75;20;35;28;68;81;74;1;21;10;6;2;1;20;8;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;1;22;34;27;66;89;73;23;36;29;66;76;69;1;13;6;4;1;1;8;4;4;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;0;0
portugal;marrocos;1;2018;19;35;26;76;94;81;22;37;28;76;86;80;1;27;10;9;0;1;32;4;28;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;2;0;21;35;26;68;85;74;20;33;27;68;82;73;1;12;6;3;3;0;11;0;11;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0
uruguai;arabia_saudita;1;2018;21;32;26;72;91;77;21;36;29;72;90;77;2;31;18;9;4;5;32;20;12;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;21;35;27;65;73;68;25;35;28;65;73;68;2;19;10;6;1;3;17;10;7;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0
ira;espanha;0;2018;18;32;26;66;77;71;23;26;24;68;73;70;1;22;10;6;4;0;10;2;8;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;0;0;23;38;28;81;90;83;23;38;29;82;91;84;1;28;10;9;1;0;36;3;33;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;3;0
dinamarca;australia;0;2018;19;36;26;71;88;76;22;34;27;71;83;76;2;20;10;6;2;2;20;8;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0;20;35;27;67;77;70;22;37;29;67;81;71;3;19;10;5;4;1;16;11;5;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;1;1;1;0;0
franca;peru;1;2018;20;36;27;80;91;83;20;35;27;80;89;83;1;23;10;7;2;1;18;6;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;19;40;26;60;78;70;19;33;26;64;76;70;5;26;18;7;5;6;27;26;1;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;1;1;1;0;0
argentina;croacia;0;2018;21;36;28;78;94;81;26;35;30;78;84;80;3;28;18;7;7;4;19;16;3;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;0;0;0;21;34;26;70;91;77;22;34;26;71;82;76;2;20;10;6;2;2;15;4;11;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0
brasil;costa_rica;1;2018;22;35;27;80;92;83;21;37;30;80;89;84;1;41;18;12;5;1;41;11;30;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;2;0;1;0;20;31;25;62;76;68;20;32;27;63;87;70;2;16;10;4;4;2;14;8;6;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0
nigeria;islandia;1;2018;20;33;24;68;83;74;22;31;27;70;77;73;1;13;6;4;2;0;11;6;5;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;1;0;0;19;35;26;59;82;69;17;36;27;57;75;68;1;22;10;7;1;2;16;7;9;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;0;0
servia;suica;0;2018;21;35;27;71;87;76;21;34;27;71;83;75;1;21;10;6;3;1;20;10;10;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0;22;36;27;69;82;75;21;36;27;70;85;76;2;27;10;9;0;1;23;7;16;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0
belgica;tunisia;1;2018;21;33;26;73;91;79;20;36;28;74;88;79;1;28;10;9;1;0;43;6;37;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;4;0;3;0;20;35;27;62;79;69;21;36;28;61;78;69;1;14;6;4;2;0;11;4;7;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0
coreia_do_sul;mexico;0;2018;18;36;28;69;87;72;22;36;29;69;76;71;2;15;10;4;3;3;11;10;1;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0;19;35;27;72;84;76;21;38;29;72;79;75;1;21;10;6;3;1;16;7;9;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;1;0;0;0
alemanha;suecia;1;2018;20;32;26;79;89;83;22;33;27;79;90;82;1;30;10;10;0;0;43;4;39;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;1;1;0;4;0;3;0;19;37;28;71;85;74;22;34;28;71;84;74;2;19;10;6;1;3;26;9;17;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;0;1;0
inglaterra;panama;1;2018;19;33;26;77;91;81;20;36;27;78;85;80;1;26;10;8;2;0;18;3;15;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;0;22;29;24;57;73;66;23;35;29;68;76;70;3;13;10;3;4;3;9;10;-1;0;3;6;13;10;2;3;2;0;4;2;3;8;5;7;17;12;13;19;17;-12;4;-4;0;0;0;0;1;0;0
japao;senegal;0;2018;21;39;28;69;80;73;20;36;29;70;79;73;1;20;10;6;2;2;17;7;10;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;0;1;0;20;34;27;69;87;75;20;34;27;69;89;75;1;14;6;4;2;0;10;3;7;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0
polonia;colombia;0;2018;21;36;27;69;90;74;21;39;29;70;87;74;1;25;10;8;1;1;28;14;14;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;2;1;1;0;20;34;28;73;87;77;21;33;27;74;85;77;4;27;18;7;6;5;21;19;2;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0
arabia_saudita;egito;1;2018;21;35;27;65;73;68;25;35;28;65;73;68;2;19;10;6;1;3;17;10;7;0;7;2;13;10;0;4;2;1;4;2;3;8;5;6;11;8;7;24;12;-18;2;-4;0;0;0;1;1;0;0;22;34;27;66;89;73;23;36;29;66;76;69;1;13;6;4;1;1;8;4;4;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;0;0
uruguai;russia;1;2018;21;32;26;72;91;77;21;36;29;72;90;77;2;31;18;9;4;5;32;20;12;0;5;12;26;19;2;8;5;2;6;3;8;12;9;16;26;21;25;38;30;-22;-1;-9;0;0;0;1;1;0;0;21;36;26;68;82;75;20;35;28;68;81;74;1;21;10;6;2;1;20;8;12;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;1;0;1;1
espanha;marrocos;0;2018;23;38;28;81;90;83;23;38;29;82;91;84;1;28;10;9;1;0;36;3;33;0;41;0;23;10;0;7;2;0;5;1;1;10;5;1;24;11;6;51;17;-49;13;-6;0;0;0;3;0;3;0;21;35;26;68;85;74;20;33;27;68;82;73;1;12;6;3;3;0;11;0;11;0;15;2;13;6;0;4;1;0;4;2;1;5;2;1;14;6;2;13;8;-8;5;-2;0;0;0;1;0;1;0
